CODIGO;FECHAPEDIDO;NUMERO;REFERENCIA;CANTIDADCOMPRA;UNIDADESCONSUMOCONTENIDAS;PRECIO;IMPORTELINEA;TIPOCOMPRA;ORIGEN;TGL;PRODUCTO
E65894;01/06/23;684626/23;157028.4;820;10;34.98;2868.36;Compra menor;0-8--1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-39
E66071;01/06/23;684351/23;420680;770;10;18.59;1431.43;Compra menor;0-8--1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753;01/06/23;684572/23;MAP190;490;10;57.199643;2802.782507;Concurso;0-8--1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E85758;01/06/23;684258/23;33436;1280;10;27.280155;3491.85984;Compra menor;0-8--1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758;01/06/23;684635/23;33436;140;10;27.280155;381.92217;Compra menor;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85769;01/06/23;684258/23;33435;20;10;20.899808;41.799616;Compra menor;0-8--1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E85769;01/06/23;684635/23;33435;200;10;20.899808;417.99616;Compra menor;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807;01/06/23;684626/23;178565.7;140;10;47.19;660.66;Compra menor;0-8--1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808;01/06/23;680847/23;178567.1;20;10;62.59;125.18;Compra menor;0-10-117;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/06/23;682260/23;178567.1;100;10;62.59;625.9;Compra menor;0-14-44;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64751;01/07/15;604005/15;1624W;3200;400;44;352;Compra menor;0-18-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64911;01/07/15;604247/15;20701;300;300;792;792;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64911;01/07/15;604244/15;20701;300;300;792;792;Concurso;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64946;01/07/15;604501/15;66800248;150;10;18.7;280.5;Concurso;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64983;01/07/15;604379/15;157027.7;480;10;17.27;828.96;Compra menor;0-13-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E66071;01/07/15;604175/15;420680;150;10;20.9;313.5;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
B40558;01/07/16;650868/16;400505;8;1;9.9;79.2;Compra menor;0-18-61;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64488;01/07/16;650460/16;284300;200;50;441.639;1766.556;Compra menor;0-18-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64946;01/07/16;650538/16;66800248;200;10;18.7;374;Compra menor;0-4-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65486;01/07/16;650316/16;31100;650;10;6.677003;434.005195;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
B41691;01/07/19;584979/19;400403;30;10;102.802;308.406;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
C26183;01/07/19;586550/19;1494.00;350;350;169.4;169.4;Compra menor;0-0-2;ALMACENABLE;TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30
E64488;01/07/19;586300/19;284300;50;50;354.754125;354.754125;Concurso;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64544;01/07/19;585454/19;420621;180;10;42.9;772.2;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64663;01/07/19;585452/19;413568;100;100;539.0055;539.0055;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64898;01/07/19;587203/19;0037447;700;350;577.5;1155;Concurso;0-11-118;TRANSITO;APàSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21
E64946;01/07/19;586408/19;66800248;240;60;99;396;Concurso;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65159;01/07/19;585931/19;281 421;4000;1000;10.461204;41.844816;Compra menor;0-18-1;ALMACENABLE;APOSITO PARA PEQUE¥AS HERIDAS REDONDO-19
E65486;01/07/19;585403/19;33110;680;10;5.3416;363.2288;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E65509;01/07/19;585969/19;161445.2;80;10;53.888999;431.111992;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;01/07/19;585451/19;420680;120;10;20.9;250.8;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85769;01/07/19;585396/19;33435;80;10;21.23;169.84;Compra menor;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807;01/07/19;585970/19;178565.7;100;10;47.3;473;Compra menor;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64932;01/07/20;686958/20;39001;110;5;5.24537;115.39814;Compra menor;0-18-1;ALMACENABLE;HIDROGEL-37
E65485;01/07/20;686922/20;33115;250;5;6.599996;329.9998;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-3
E64761;01/07/20;673989/20;507633;48;16;44;132;Compra menor;0-12-100;TRANSITO;APOSITO DE HIDROCOLOIDE C/ PLATA-2
E64911;01/07/20;687935/20;20701;600;300;792;1584;Compra menor;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E65056;01/07/20;686958/20;33533;219;3;1.28271;93.63783;Compra menor;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65486;01/07/20;686922/20;33110;610;10;5.3416;325.8376;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E65509;01/07/20;690714/20;161445.2;100;10;53.888999;538.88999;Compra menor;0-18-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;01/07/20;687555/20;420680;1000;10;20.9;2090;Compra menor;0-13-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753;01/07/20;690617/20;MAP190;180;10;61.40211;1105.23798;Concurso;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E78950;01/07/20;691990/20;TR101;12;12;77.88;77.88;Compra menor;0-18-62;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
B41691;01/07/21;665523/21;400403;70;10;107.25;750.75;Compra menor;0-18-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663;01/07/21;665824/21;413568;200;100;527.9985;1055.997;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64750;01/07/21;666460/21;4630;650;50;13.749996;178.749948;Concurso;0-18-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64932;01/07/21;666457/21;7311;260;10;7.7055;200.343;Concurso;0-10-1;ALMACENABLE;HIDROGEL-37
E65509;01/07/21;666334/21;161445.2;80;80;429.44;429.44;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E70130;01/07/21;665824/21;187662;100;50;119.9;239.8;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
F43325;01/07/21;667241/21;409761;20;10;543.84;1087.68;Compra menor;0-11-113;TRANSITO;APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34
B40558;01/07/22;793558/22;400505;10;1;13.189;131.89;Compra menor;0-10-163;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64543;01/07/22;791728/22;403770;15;5;12.1;36.3;Compra menor;0-14-23;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64543;01/07/22;792765/22;403770;15;5;12.1;36.3;Compra menor;0-15-15;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64543;01/07/22;792528/22;403770;30;5;12.1;72.6;Compra menor;0-14-44;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64543;01/07/22;792517/22;403770;5;5;12.1;12.1;Compra menor;0-14-12;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64543;01/07/22;792523/22;403770;15;5;12.1;36.3;Compra menor;0-14-50;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64544;01/07/22;793319/22;420621;100;10;42.349958;423.49958;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64663;01/07/22;791690/22;413568;400;100;527.9985;2111.994;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64751;01/07/22;792636/22;4628;1000;100;9.900001;99.00001;Concurso;0-7-3;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64765;01/07/22;791761/22;1385;1200;300;49.302;197.208;Concurso;0-0-2;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E64946;01/07/22;791643/22;34100;100;10;13.959;139.59;Concurso;0-18-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64946;01/07/22;793339/22;34100;170;10;13.959;237.303;Concurso;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E65056;01/07/22;791640/22;33533;303;3;0.989571;99.946671;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65509;01/07/22;793324/22;161445.2;80;80;429.44;429.44;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;01/07/22;793319/22;420680;200;10;18.59;371.8;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E99807;01/07/22;793342/22;178565.7;140;10;47.19;660.66;Concurso;0-10-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808;01/07/22;792518/22;178567.1;100;10;62.595;625.95;Concurso;0-14-12;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/07/22;792524/22;178567.1;30;10;62.595;187.785;Concurso;0-14-23;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/07/22;793551/22;178567.1;20;10;62.595;125.19;Concurso;0-10-163;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/07/22;796728/22;178567.1;80;10;62.595;500.76;Concurso;0-14-25;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/07/22;791663/22;178567.1;50;10;62.595;312.975;Concurso;0-14-33;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/07/22;791669/22;178567.1;100;10;62.595;625.95;Concurso;0-14-49;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B40558;01/08/16;728561/16;400505;10;1;9.9;99;Compra menor;0-18-105;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64543;01/08/16;728594/16;403770;30;5;12.1;72.6;Compra menor;0-3-186;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64946;01/08/16;728520/16;66800248;40;10;16.5;66;Concurso;0-6-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO-8
E64751;01/08/18;809096/18;1624W;1600;400;44;176;Compra menor;0-18-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-24
E64765;01/08/18;809326/18;37167;480;480;83.96784;83.96784;Concurso;0-0-2;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E64911;01/08/18;809109/18;20701;600;300;792;1584;Compra menor;0-13-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E65486;01/08/18;809146/18;33110;620;10;5.3416;331.1792;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-6
E78950;01/08/18;808769/18;TR101;12;12;77.88;77.88;Compra menor;0-12-154;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99808;01/08/18;808786/18;178567.1;10;10;62.7;62.7;Compra menor;0-10-155;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543;01/08/19;704601/19;403770;10;5;12.1;24.2;Compra menor;0-11-112;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E70130;01/08/19;703321/19;187662;95;5;12.65;240.35;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-7
E64663;01/08/19;703903/19;413568;200;100;539.0055;1078.011;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64911;01/08/19;703902/19;20701;600;300;792;1584;Compra menor;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-6
E64983;01/08/19;703506/19;157027.7;230;10;17.259;396.957;Concurso;0-18-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65894;01/08/19;703506/19;157028.4;230;10;35.189001;809.347023;Concurso;0-18-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-39
E66071;01/08/19;703324/19;420680;120;10;20.9;250.8;Compra menor;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758;01/08/19;703327/19;33436;70;10;28.16;197.12;Compra menor;0-18-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85769;01/08/19;703905/19;33435;80;10;21.23;169.84;Compra menor;0-0-2;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807;01/08/19;703508/19;178565.7;60;10;47.3;283.8;Compra menor;0-18-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
B40558;01/08/22;915831/22;400505;5;1;13.189;65.945;Compra menor;0-18-172;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
F43580;01/08/22;915171/22;M8275051/5;20;5;412.5;1650;Compra menor;0-7-10;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
E64983;01/08/22;915904/22;157027.7;210;10;15.345;322.245;Concurso;0-10-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;01/08/22;915537/22;33533;1008;3;0.989571;332.495856;Concurso;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65894;01/08/22;915904/22;157028.4;250;10;34.98;874.5;Concurso;0-10-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-39
E69682;01/08/22;915904/22;166680.2;110;10;131.89;1450.79;Concurso;0-10-1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E78950;01/08/22;903804/22;423289;12;12;77.88;77.88;Compra menor;0-12-154;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950;01/08/22;911373/22;423289;12;12;77.88;77.88;Compra menor;0-6-148;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758;01/08/22;915535/22;33436;550;10;27.280155;1500.408525;Concurso;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807;01/08/22;915901/22;178565.7;100;10;47.19;471.9;Concurso;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808;01/08/22;911227/22;178567.1;30;10;62.595;187.785;Concurso;0-15-15;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/08/22;911194/22;178567.1;30;10;62.595;187.785;Concurso;0-14-20;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F44200;01/08/22;915906/22;421551;5;1;111.1022;555.511;Compra menor;0-11-168;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA-40
F44200;01/08/22;915449/22;421551;5;1;111.1022;555.511;Compra menor;0-11-151;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA-40
E64543;01/08/23;940197/23;403770;20;5;12.1;48.4;Compra menor;0-15-27;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
F43580;01/08/23;939637/23;M8275051/5;5;5;412.5;412.5;Compra menor;0-11-168;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43580;01/08/23;938157/23;M8275051/5;10;5;412.5;825;Compra menor;0-7-85;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
F43581;01/08/23;939637/23;M8275052/5;5;5;440;440;Compra menor;0-11-168;TRANSITO;EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36
F50071;01/08/23;939687/23;421554;5;5;114.95;114.95;Compra menor;0-9-74;TRANSITO;APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26
E64663;01/08/23;941044/23;413568;200;100;527.9985;1055.997;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64765;01/08/23;938275/23;0037167;1120;560;104.412;208.824;Compra menor;0-7-3;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E67835;01/08/23;940345/23;66974941;200;100;20.37037;40.74074;Compra menor;0-8--1;ALMACENABLE;APOSITO ABSORBENTE S/ ADHESIVO-25
E69682;01/08/23;940353/23;166680.2;100;10;131.89;1318.9;Compra menor;0-8--1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E73753;01/08/23;940222/23;MAP190;300;50;197.83335;1187.0001;Concurso;0-8--1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E99808;01/08/23;940191/23;178567.1;100;10;62.59;625.9;Compra menor;0-15-16;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F44200;01/08/23;939687/23;421551;5;1;145.2;726;Compra menor;0-9-74;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA-40
F46843;01/08/23;939828/23;66802004;10;1;165;1650;Compra menor;0-9-74;TRANSITO;BOMBA DE UN SOLO USO / TERAPIA PRESIàN NEGATIVA C/ APOSITO-28
C26183;01/09/15;716740/15;1494.00;350;350;169.4;169.4;Compra menor;0-10-1;ALMACENABLE;TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30
E64940;01/09/15;717374/15;291010;210;70;493.416;1480.248;Compra menor;0-0-2;ALMACENABLE;APOSITO MALLADO C/ SILICONA-0
B40558;01/09/16;789555/16;400505;10;1;9.9;99;Compra menor;0-18-61;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558;01/09/20;935867/20;400505;4;1;9.9;39.6;Compra menor;0-15-15;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691;01/09/20;935775/20;400403;60;10;102.802;616.812;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64765;01/09/20;935858/20;1385;1800;300;49.302;295.812;Concurso;0-18-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E99808;01/09/20;934175/20;178567.1;40;10;62.595;250.38;Concurso;0-5-14;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808;01/09/20;934174/20;178567.1;400;10;62.595;2503.8;Concurso;0-5-46;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B40558;01/09/21;870421/21;400505;2;1;11.22;22.44;Compra menor;0-18-81;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64750;01/09/21;870646/21;4630;550;50;13.749996;151.249956;Concurso;0-4-1;ALMACENABLE;APàSITO TRANSPARENTE ADHESIVO-20
E64765;01/09/21;870788/21;1385;600;300;49.302;98.604;Concurso;0-10-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-23
E64983;01/09/21;870599/21;157027.7;170;10;15.345;260.865;Concurso;0-18-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65007;01/09/21;870815/21;20415;100;50;215.325;430.65;Compra menor;0-10-1;ALMACENABLE;APOSITO DE ESPUMA POLIURETANO / SACRO-11
E65056;01/09/21;870509/21;33533;231;3;0.989571;76.196967;Concurso;0-18-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65056;01/09/21;870511/21;33533;120;3;0.989571;39.58284;Concurso;0-4-1;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65509;01/09/21;870599/21;161445.2;60;10;53.68;322.08;Concurso;0-18-1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E66071;01/09/21;870790/21;420680;150;10;18.59;278.85;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753;01/09/21;870602/21;MAP190;190;10;57.199643;1086.793217;Concurso;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E73753;01/09/21;870596/21;MAP190;90;10;57.199643;514.796787;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
B40558;01/09/22;1071942/22;400505;10;1;13.189;131.89;Compra menor;0-18-71;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558;01/09/22;1068820/22;400505;2;1;13.189;26.378;Compra menor;0-11-67;TRANSITO;GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691;01/09/22;1064045/22;400403;100;10;134.431;1344.31;Compra menor;0-0-2;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64543;01/09/22;1068812/22;403770;5;5;12.1;12.1;Compra menor;0-12-119;TRANSITO;APOSITO DE HIDROFIBRA  / CINTA-18
E64663;01/09/22;1066160/22;413568;400;100;527.9985;2111.994;Concurso;0-10-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64764;01/09/22;1065554/22;37147;1280;640;73.92;147.84;Compra menor;0-10-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E64764;01/09/22;1065554/22;37147;1280;640;73.92;147.84;Compra menor;0-10-1;ALMACENABLE;APàSITO ABSORBENTE C/ ADHESIVO-22
E64932;01/09/22;1068460/22;7311;80;40;30.822;61.644;Concurso;0-18-1;ALMACENABLE;HIDROGEL-37
E73753;01/09/22;1066220/22;MAP190;150;10;57.199643;857.994645;Concurso;0-18-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E73753;01/09/22;1066224/22;MAP190;300;10;57.199643;1715.98929;Concurso;0-10-1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E78950;01/09/22;1068832/22;423289;12;12;77.88;77.88;Compra menor;0-12-135;TRANSITO;ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758;01/09/22;1066139/22;33436;300;10;27.280155;818.40465;Concurso;0-10-1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
B41691;01/09/23;1038940/23;400403;100;10;107.03;1070.3;Concurso;0-0-2;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
F50071;01/09/23;1038634/23;421554;20;5;114.95;459.8;Compra menor;0-11-168;TRANSITO;APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26
E64983;01/09/23;1036294/23;157027.7;1280;160;245.52;1964.16;Compra menor;0-13-1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-38
E65056;01/09/23;1038950/23;33533;1260;3;0.989571;415.61982;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROCOLOIDE-9
E65509;01/09/23;1034956/23;161445.2;220;10;53.68;1180.96;Compra menor;0-8--1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO-3
E65894;01/09/23;1038901/23;157028.4;380;10;34.98;1329.24;Compra menor;0-8--1;ALMACENABLE;APOSITO MALLADO C/ PARAFINA-39
E67835;01/09/23;1034952/23;66974941;200;100;20.37037;40.74074;Compra menor;0-8--1;ALMACENABLE;APOSITO ABSORBENTE S/ ADHESIVO-25
E69682;01/09/23;1034956/23;166680.2;210;10;131.89;2769.69;Compra menor;0-8--1;ALMACENABLE;APàSITO MALLADO C/ OLIGOSACµRIDOS-1
E73753;01/09/23;1038899/23;MAP190;400;50;197.83335;1582.6668;Concurso;0-8--1;ALMACENABLE;APOSITO C/ CARBON Y PLATA-4
E85758;01/09/23;1038919/23;33436;360;10;27.280155;982.08558;Compra menor;0-8--1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758;01/09/23;1034902/23;33436;580;10;27.280155;1582.24899;Compra menor;0-8--1;ALMACENABLE;APàSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807;01/09/23;1038941/23;178565.7;100;10;47.19;471.9;Compra menor;0-0-2;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99807;01/09/23;1034956/23;178565.7;440;10;47.19;2076.36;Compra menor;0-8--1;ALMACENABLE;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64663;01/10/15;778940/15;413568;80;5;29.15;466.4;Compra menor;0-18-1;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64663;01/10/15;778943/15;413568;200;5;29.15;1166;Compra menor;0-0-2;ALMACENABLE;APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
B41691;01/10/18;970773/18;400403;30;10;102.802;308.406;Compra menor;0-4-1;ALMACENABLE;SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E99808;01/10/18;969186/18;178567.1;20;10;62.7;125.4;Compra menor;0-12-123;TRANSITO;APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
C56207;01/10/19;869136/19;1492.00;350;350;84.7;84.7;Compra menor;0-10-1;ALMACENABLE;TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31
C56207;01/10/19;869137/19;1492.00;700;350;84.7;169.4;Compra menor;0-0-2;ALMACENABLE;TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31
