CODIGO,FECHAPEDIDO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,ORIGEN,TGL,PRODUCTO
E64544,2022-01-07,793319/22,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64663,2022-01-07,791690/22,413568,400,100,527.9985,2111.994,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64751,2022-01-07,792636/22,4628,1000,100,9.900001,99.00001,Concurso,0-7-3,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64765,2022-01-07,791761/22,1385,1200,300,49.302,197.208,Concurso,0-0-2,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64946,2022-01-07,791643/22,34100,100,10,13.959,139.59,Concurso,0-18-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64946,2022-01-07,793339/22,34100,170,10,13.959,237.303,Concurso,0-10-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65056,2022-01-07,791640/22,33533,303,3,0.989571,99.946671,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65509,2022-01-07,793324/22,161445.2,80,80,429.44,429.44,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E66071,2022-01-07,793319/22,420680,200,10,18.59,371.8,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E99807,2022-01-07,793342/22,178565.7,140,10,47.19,660.66,Concurso,0-10-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2022-01-07,792518/22,178567.1,100,10,62.595,625.95,Concurso,0-14-12,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-01-07,792524/22,178567.1,30,10,62.595,187.785,Concurso,0-14-23,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-01-07,793551/22,178567.1,20,10,62.595,125.19,Concurso,0-10-163,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-01-07,796728/22,178567.1,80,10,62.595,500.76,Concurso,0-14-25,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-01-07,791663/22,178567.1,50,10,62.595,312.975,Concurso,0-14-33,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-01-07,791669/22,178567.1,100,10,62.595,625.95,Concurso,0-14-49,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B40558,2016-01-08,728561/16,400505,10,1,9.9,99.0,Compra menor,0-18-105,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64543,2016-01-08,728594/16,403770,30,5,12.1,72.6,Compra menor,0-3-186,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64946,2016-01-08,728520/16,66800248,40,10,16.5,66.0,Concurso,0-6-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E64751,2018-01-08,809096/18,1624W,1600,400,44.0,176.0,Compra menor,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64765,2018-01-08,809326/18,37167,480,480,83.96784,83.96784,Concurso,0-0-2,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64911,2018-01-08,809109/18,20701,600,300,792.0,1584.0,Compra menor,0-13-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E65486,2018-01-08,809146/18,33110,620,10,5.3416,331.1792,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
E78950,2018-01-08,808769/18,TR101,12,12,77.88,77.88,Compra menor,0-12-154,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E99808,2018-01-08,808786/18,178567.1,10,10,62.7,62.7,Compra menor,0-10-155,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E64543,2019-01-08,704601/19,403770,10,5,12.1,24.2,Compra menor,0-11-112,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E70130,2019-01-08,703321/19,187662,95,5,12.65,240.35,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E64663,2019-01-08,703903/19,413568,200,100,539.0055,1078.011,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64911,2019-01-08,703902/19,20701,600,300,792.0,1584.0,Compra menor,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6
E64983,2019-01-08,703506/19,157027.7,230,10,17.259,396.957,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65894,2019-01-08,703506/19,157028.4,230,10,35.189001,809.347023,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2019-01-08,703324/19,420680,120,10,20.9,250.8,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E85758,2019-01-08,703327/19,33436,70,10,28.16,197.12,Compra menor,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85769,2019-01-08,703905/19,33435,80,10,21.23,169.84,Compra menor,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807,2019-01-08,703508/19,178565.7,60,10,47.3,283.8,Compra menor,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
B40558,2022-01-08,915831/22,400505,5,1,13.189,65.945,Compra menor,0-18-172,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
F43580,2022-01-08,915171/22,M8275051/5,20,5,412.5,1650.0,Compra menor,0-7-10,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32
E64983,2022-01-08,915904/22,157027.7,210,10,15.345,322.245,Concurso,0-10-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65056,2022-01-08,915537/22,33533,1008,3,0.989571,332.495856,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65894,2022-01-08,915904/22,157028.4,250,10,34.98,874.5,Concurso,0-10-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E69682,2022-01-08,915904/22,166680.2,110,10,131.89,1450.79,Concurso,0-10-1,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1
E78950,2022-01-08,903804/22,423289,12,12,77.88,77.88,Compra menor,0-12-154,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E78950,2022-01-08,911373/22,423289,12,12,77.88,77.88,Compra menor,0-6-148,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2022-01-08,915535/22,33436,550,10,27.280155,1500.408525,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2022-01-08,915901/22,178565.7,100,10,47.19,471.9,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2022-01-08,911227/22,178567.1,30,10,62.595,187.785,Concurso,0-15-15,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2022-01-08,911194/22,178567.1,30,10,62.595,187.785,Concurso,0-14-20,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
F44200,2022-01-08,915906/22,421551,5,1,111.1022,555.511,Compra menor,0-11-168,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
F44200,2022-01-08,915449/22,421551,5,1,111.1022,555.511,Compra menor,0-11-151,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40
C26183,2015-01-09,716740/15,1494.00,350,350,169.4,169.4,Compra menor,0-10-1,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30
E64940,2015-01-09,717374/15,291010,210,70,493.416,1480.248,Compra menor,0-0-2,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
B40558,2016-01-09,789555/16,400505,10,1,9.9,99.0,Compra menor,0-18-61,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558,2020-01-09,935867/20,400505,4,1,9.9,39.6,Compra menor,0-15-15,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691,2020-01-09,935775/20,400403,60,10,102.802,616.812,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64765,2020-01-09,935858/20,1385,1800,300,49.302,295.812,Concurso,0-18-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E99808,2020-01-09,934175/20,178567.1,40,10,62.595,250.38,Concurso,0-5-14,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
E99808,2020-01-09,934174/20,178567.1,400,10,62.595,2503.8,Concurso,0-5-46,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B40558,2021-01-09,870421/21,400505,2,1,11.22,22.44,Compra menor,0-18-81,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
E64750,2021-01-09,870646/21,4630,550,50,13.749996,151.249956,Concurso,0-4-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E64765,2021-01-09,870788/21,1385,600,300,49.302,98.604,Concurso,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64983,2021-01-09,870599/21,157027.7,170,10,15.345,260.865,Concurso,0-18-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E65007,2021-01-09,870815/21,20415,100,50,215.325,430.65,Compra menor,0-10-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11
E65056,2021-01-09,870509/21,33533,231,3,0.989571,76.196967,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65056,2021-01-09,870511/21,33533,120,3,0.989571,39.58284,Concurso,0-4-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65509,2021-01-09,870599/21,161445.2,60,10,53.68,322.08,Concurso,0-18-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E66071,2021-01-09,870790/21,420680,150,10,18.59,278.85,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E73753,2021-01-09,870602/21,MAP190,190,10,57.199643,1086.793217,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E73753,2021-01-09,870596/21,MAP190,90,10,57.199643,514.796787,Concurso,0-10-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
B40558,2022-01-09,1071942/22,400505,10,1,13.189,131.89,Compra menor,0-18-71,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558,2022-01-09,1068820/22,400505,2,1,13.189,26.378,Compra menor,0-11-67,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691,2022-01-09,1064045/22,400403,100,10,134.431,1344.31,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64543,2022-01-09,1068812/22,403770,5,5,12.1,12.1,Compra menor,0-12-119,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2022-01-09,1066160/22,413568,400,100,527.9985,2111.994,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64764,2022-01-09,1065554/22,37147,1280,640,73.92,147.84,Compra menor,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64764,2022-01-09,1065554/22,37147,1280,640,73.92,147.84,Compra menor,0-10-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22
E64932,2022-01-09,1068460/22,7311,80,40,30.822,61.644,Concurso,0-18-1,ALMACENABLE,HIDROGEL-37
E73753,2022-01-09,1066220/22,MAP190,150,10,57.199643,857.994645,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E73753,2022-01-09,1066224/22,MAP190,300,10,57.199643,1715.98929,Concurso,0-10-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E78950,2022-01-09,1068832/22,423289,12,12,77.88,77.88,Compra menor,0-12-135,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2022-01-09,1066139/22,33436,300,10,27.280155,818.40465,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E64663,2015-01-10,778940/15,413568,80,5,29.15,466.4,Compra menor,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64663,2015-01-10,778943/15,413568,200,5,29.15,1166.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
B41691,2018-01-10,970773/18,400403,30,10,102.802,308.406,Compra menor,0-4-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E99808,2018-01-10,969186/18,178567.1,20,10,62.7,125.4,Compra menor,0-12-123,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
C56207,2019-01-10,869136/19,1492.00,350,350,84.7,84.7,Compra menor,0-10-1,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31
C56207,2019-01-10,869137/19,1492.00,700,350,84.7,169.4,Compra menor,0-0-2,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31
E64543,2019-01-10,871543/19,403770,10,5,12.1,24.2,Compra menor,0-10-149,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64932,2019-01-10,869489/19,39001,80,5,5.24537,83.92592,Compra menor,0-4-1,ALMACENABLE,HIDROGEL-37
E64932,2019-01-10,869490/19,39001,250,5,5.24537,262.2685,Compra menor,0-10-1,ALMACENABLE,HIDROGEL-37
E64751,2019-01-10,869446/19,1624W,2000,400,44.0,220.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E65159,2019-01-10,868748/19,281 421,2000,1000,10.461204,20.922408,Compra menor,0-13-1,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19
E67462,2019-01-10,871515/19,152026.5,10,10,65.56,65.56,Compra menor,0-12-66,,APOSITO DE HIDROCOLOIDE C/ PLATA-5
E67835,2019-01-10,869092/19,66974941,200,100,20.37037,40.74074,Compra menor,0-10-1,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25
E69682,2019-01-10,868861/19,166680.2,90,10,132.0,1188.0,Compra menor,0-10-1,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1
E73753,2019-01-10,871976/19,MAP190,150,10,61.40211,921.03165,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E78950,2019-01-10,869779/19,TR101,12,12,77.88,77.88,Compra menor,0-12-154,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E64544,2020-01-10,1039681/20,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64663,2020-01-10,1039681/20,413568,200,100,527.9985,1055.997,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64940,2020-01-10,1039853/20,291010,70,70,227.15154,227.15154,Concurso,0-0-2,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0
E64946,2020-01-10,1039622/20,34100,40,10,13.959,55.836,Concurso,0-0-2,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E73753,2020-01-10,1039752/20,MAP190,90,10,57.199643,514.796787,Concurso,0-10-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E73753,2020-01-10,1039754/20,MAP190,180,10,57.199643,1029.593574,Concurso,0-18-1,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4
E85758,2020-01-10,1039622/20,33436,100,10,27.280155,272.80155,Concurso,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
B41691,2021-01-10,969661/21,400403,70,10,107.25,750.75,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64932,2021-01-10,970202/21,7311,300,10,7.7055,231.165,Concurso,0-13-1,ALMACENABLE,HIDROGEL-37
E64983,2021-01-10,970624/21,157027.7,500,10,15.345,767.25,Concurso,0-13-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38
E66071,2021-01-10,970622/21,420680,1000,10,18.59,1859.0,Concurso,0-13-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071,2021-01-10,969712/21,420680,130,10,18.59,241.67,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E64543,2022-01-10,1214180/22,403770,50,5,12.1,121.0,Compra menor,0-18-173,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
B41691,2015-01-12,927441/15,400403,30,10,102.803729,308.411187,Compra menor,0-6-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E65486,2015-01-12,927473/15,31100,600,10,6.677003,400.62018,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6
B41691,2016-01-12,1109350/16,400403,50,10,102.802,514.01,Concurso,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64543,2016-01-12,1112603/16,403770,30,5,12.1,72.6,Compra menor,0-3-186,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64543,2016-01-12,1112644/16,403770,20,5,12.1,48.4,Compra menor,0-11-153,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18
E64663,2016-01-12,1111877/16,413568,40,5,26.950275,215.6022,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64932,2016-01-12,1111827/16,39001,100,5,5.24537,104.9074,Compra menor,0-0-2,ALMACENABLE,HIDROGEL-37
E65894,2016-01-12,1109341/16,157028.4,220,10,35.189001,774.158022,Concurso,0-6-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E70130,2017-01-12,926675/17,187662,70,5,12.65,177.1,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E64544,2017-01-12,928045/17,420621,150,10,42.9,643.5,Compra menor,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64761,2017-01-12,927696/17,507633,128,16,44.0,352.0,Compra menor,0-15-58,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2
B41691,2020-01-12,1293301/20,400403,90,10,102.802,925.218,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E70130,2020-01-12,1295084/20,187662,140,5,11.99,335.72,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E64544,2020-01-12,1295082/20,420621,100,10,42.349958,423.49958,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64663,2020-01-12,1295082/20,413568,100,100,527.9985,527.9985,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64932,2020-01-12,1293789/20,7311,100,10,7.7055,77.055,Concurso,0-0-2,ALMACENABLE,HIDROGEL-37
E64932,2020-01-12,1293807/20,7311,90,10,7.7055,69.3495,Concurso,0-18-1,ALMACENABLE,HIDROGEL-37
E64946,2020-01-12,1295027/20,34100,120,10,13.959,167.508,Concurso,0-4-1,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65056,2020-01-12,1294993/20,33533,1008,3,0.989571,332.495856,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65509,2020-01-12,1295117/20,161445.2,80,10,53.68,429.44,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E70130,2020-01-12,1295082/20,187662,50,50,119.9,119.9,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7
E99807,2020-01-12,1294109/20,178565.7,100,10,47.19,471.9,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E64488,2021-01-12,1221956/21,284300,50,50,330.004125,330.004125,Concurso,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3
E64544,2021-01-12,1221443/21,420621,120,10,42.349958,508.199496,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10
E64751,2021-01-12,1221961/21,4628,1600,100,9.900001,158.400016,Concurso,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E64765,2021-01-12,1217064/21,1385,1200,300,49.302,197.208,Concurso,0-4-1,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23
E64946,2021-01-12,1221322/21,34100,150,10,13.959,209.385,Concurso,0-0-2,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8
E65056,2021-01-12,1221325/21,33533,207,3,0.989571,68.280399,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9
E65509,2021-01-12,1222311/21,161445.2,80,80,429.44,429.44,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E67835,2021-01-12,1217053/21,66974941,200,100,20.37037,40.74074,Compra menor,0-10-1,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25
E78950,2021-01-12,1221351/21,TR101,12,12,77.88,77.88,Compra menor,0-18-109,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85769,2021-01-12,1221322/21,33435,150,10,20.899808,313.49712,Concurso,0-0-2,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13
E99807,2021-01-12,1221952/21,178565.7,100,10,47.19,471.9,Concurso,0-0-2,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
B40558,2022-01-12,1497272/22,400505,2,1,13.189,26.378,Compra menor,0-11-112,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B40558,2022-01-12,1497273/22,400505,6,1,13.189,79.134,Compra menor,0-11-110,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15
B41691,2022-01-12,1495943/22,400403,100,10,134.431,1344.31,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2022-01-12,1495945/22,400403,220,10,134.431,2957.482,Compra menor,0-10-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
B41691,2022-01-12,1495946/22,400403,160,10,134.431,2150.896,Compra menor,0-18-1,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663,2022-01-12,1496021/22,413568,185,5,26.399925,976.797225,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E65485,2022-01-12,1495993/22,33115,45,5,5.6529,50.8761,Concurso,0-18-1,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3
E64663,2022-01-12,1496014/22,413568,200,100,527.9985,1055.997,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64750,2022-01-12,1496579/22,4630,650,50,13.749996,178.749948,Concurso,0-18-1,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20
E65509,2022-01-12,1497386/22,161445.2,200,10,53.68,1073.6,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3
E65894,2022-01-12,1496219/22,157028.4,210,10,34.98,734.58,Compra menor,0-10-1,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39
E66071,2022-01-12,1496534/22,420680,920,10,18.59,1710.28,Concurso,0-10-1,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E66071,2022-01-12,1496014/22,420680,200,10,18.59,371.8,Concurso,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
E78950,2022-01-12,1498103/22,423289,12,12,77.88,77.88,Compra menor,0-12-143,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17
E85758,2022-01-12,1495993/22,33436,40,10,27.280155,109.12062,Concurso,0-18-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E85758,2022-01-12,1496478/22,33436,490,10,27.280155,1336.727595,Concurso,0-10-1,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14
E99807,2022-01-12,1497386/22,178565.7,300,10,47.19,1415.7,Compra menor,0-13-1,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6
E99808,2022-01-12,1495442/22,178567.1,200,10,62.59,1251.8,Compra menor,0-5-46,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3
B41691,2015-02-01,1292/15,400403,100,10,102.803729,1028.03729,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
E64663,2015-02-01,1312/15,413568,100,5,29.15,583.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3
E64751,2015-02-01,1301/15,1624W,800,400,58.8,117.6,Compra menor,0-0-2,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24
E66071,2015-02-01,1312/15,420680,100,10,20.9,209.0,Compra menor,0-0-2,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12
B41691,2018-02-01,2382/18,400403,50,10,102.802,514.01,Compra menor,0-0-2,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16
